,match_id,season,start_date,venue,team,opposing_team,player,total_runs,total_wickets
966,21,2023/24,2023-10-22,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,New Zealand,Mohammed Shami,1,5
967,21,2023/24,2023-10-22,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,New Zealand,KL Rahul,27,0
968,21,2023/24,2023-10-22,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,New Zealand,RG Sharma,46,0
969,21,2023/24,2023-10-22,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,New Zealand,V Kohli,95,0
991,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Mohammad Wasim,0,0
992,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Saud Shakeel,25,0
993,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Babar Azam,74,0
994,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Iftikhar Ahmed,40,0
995,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Hasan Ali,0,1
996,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Imam-ul-Haq,17,0
997,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Usama Mir,0,0
998,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Mohammad Nawaz,0,0
999,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Shaheen Shah Afridi,3,1
1000,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Mohammad Rizwan,8,0
1001,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Fakhar Zaman,0,0
1002,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Haris Rauf,0,0
1003,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Abdullah Shafique,58,0
1004,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,Afghanistan,Shadab Khan,40,0
1005,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Azmatullah Omarzai,0,1
1006,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Naveen-ul-Haq,0,2
1007,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Mujeeb Ur Rahman,0,0
1008,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Ibrahim Zadran,87,0
1009,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Najibullah Zadran,0,0
1010,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Rahmanullah Gurbaz,65,0
1011,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Mohammad Nabi,0,1
1012,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Rahmat Shah,77,0
1013,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Rashid Khan,0,0
1014,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Ikram Alikhil,0,0
1015,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Noor Ahmad,0,3
1016,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Fazalhaq Farooqi,0,0
1017,22,2023/24,2023-10-23,"MA Chidambaram Stadium, Chepauk, Chennai",Afghanistan,Pakistan,Hashmatullah Shahidi,48,0
1035,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,Q de Kock,109,0
1036,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,T Bavuma,35,0
1037,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,HE van der Dussen,26,0
1038,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,T Shamsi,0,2
1039,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,LB Williams,0,0
1040,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,G Coetzee,0,0
1041,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,L Ngidi,0,1
1042,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,KA Maharaj,0,2
1043,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,RR Hendricks,0,0
1044,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,K Rabada,0,3
1045,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,AK Markram,56,0
1046,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,M Jansen,26,2
1047,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,H Klaasen,29,0
1048,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,Australia,DA Miller,17,0
1049,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,A Zampa,11,1
1050,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,SPD Smith,19,0
1051,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,AT Carey,0,0
1052,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,MR Marsh,7,0
1053,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,JR Hazlewood,2,1
1054,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,JP Inglis,5,0
1055,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,DA Warner,13,0
1056,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,TM Head,0,0
1057,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,MA Starc,27,2
1058,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,C Green,0,0
1059,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,M Labuschagne,46,0
1060,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,GJ Maxwell,3,2
1061,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,MP Stoinis,5,0
1062,10,2023/24,2023-10-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Australia,South Africa,PJ Cummins,22,1
1085,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,Q de Kock,174,0
1086,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,T Bavuma,0,0
1087,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,HE van der Dussen,1,0
1088,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,T Shamsi,0,0
1089,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,LB Williams,0,2
1090,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,G Coetzee,0,3
1091,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,L Ngidi,0,0
1092,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,KA Maharaj,0,1
1093,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,RR Hendricks,12,0
1094,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,K Rabada,0,2
1095,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,AK Markram,60,0
1096,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,M Jansen,1,2
1097,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,H Klaasen,90,0
1098,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",South Africa,Bangladesh,DA Miller,34,0
1099,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Mahedi Hasan,0,0
1100,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Shoriful Islam,6,1
1101,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Tanzid Hasan,12,0
1102,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Mushfiqur Rahim,8,0
1103,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Taskin Ahmed,0,0
1104,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Hasan Mahmud,15,2
1105,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Mahmudullah,111,0
1106,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Shakib Al Hasan,1,1
1107,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Mustafizur Rahman,11,0
1108,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Mehedi Hasan Miraz,11,1
1109,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Liton Das,22,0
1110,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Towhid Hridoy,0,0
1111,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Nasum Ahmed,19,0
1112,23,2023/24,2023-10-24,"Wankhede Stadium, Mumbai",Bangladesh,South Africa,Nazmul Hossain Shanto,0,0
1134,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,A Zampa,1,4
1135,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,SPD Smith,71,0
1136,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,AT Carey,0,0
1137,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,MR Marsh,9,2
1138,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,JR Hazlewood,0,1
1139,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,JP Inglis,14,0
1140,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,DA Warner,104,0
1141,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,TM Head,0,0
1142,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,MA Starc,0,1
1143,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,C Green,8,0
1144,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,M Labuschagne,62,0
1145,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,GJ Maxwell,106,0
1146,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,MP Stoinis,0,0
1147,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Australia,Netherlands,PJ Cummins,12,1
1148,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,AT Nidamanuru,14,0
1149,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,RE van der Merwe,0,0
1150,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,CN Ackermann,10,0
1151,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,R Klein,0,0
1152,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,A Dutt,1,1
1153,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,LV van Beek,0,4
1154,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,SA Engelbrecht,11,0
1155,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,Saqib Zulfiqar,0,0
1156,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,Shariz Ahmad,0,0
1157,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,Vikramjit Singh,25,0
1158,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,PA van Meekeren,0,0
1159,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,W Barresi,0,0
1160,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,SA Edwards,12,0
1161,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,BFW de Leede,4,2
1162,24,2023/24,2023-10-25,"Arun Jaitley Stadium, Delhi",Netherlands,Australia,MP O'Dowd,6,0
1183,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,SM Curran,0,0
1184,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JE Root,3,0
1185,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,RJW Topley,0,0
1186,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,CR Woakes,0,0
1187,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,HC Brook,0,0
1188,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,AU Rashid,2,0
1189,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,DJ Willey,14,2
1190,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,MA Wood,5,0
1191,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,BA Stokes,43,0
1192,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,LS Livingstone,1,0
1193,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JC Buttler,8,0
1194,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,MM Ali,15,0
1195,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,AAP Atkinson,0,0
1196,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,DJ Malan,28,0
1197,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",England,Sri Lanka,JM Bairstow,30,0
1198,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,MDKJ Perera,4,0
1199,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,DN Wellalage,0,0
1200,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,BKG Mendis,11,0
1201,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,S Samarawickrama,65,0
1202,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,MADI Hemantha,0,0
1203,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,M Pathirana,0,0
1204,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,M Theekshana,0,1
1205,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,KIC Asalanka,0,0
1206,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,CBRLS Kumara,0,3
1207,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,AD Mathews,0,2
1208,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,MD Shanaka,0,0
1209,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,CAK Rajitha,0,2
1210,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,P Nissanka,77,0
1211,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,FDM Karunaratne,0,0
1212,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,PVD Chameera,0,0
1213,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,C Karunaratne,0,0
1214,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,DM de Silva,0,0
1215,25,2023/24,2023-10-26,"M Chinnaswamy Stadium, Bengaluru",Sri Lanka,England,D Madushanka,0,0
1234,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Mohammad Wasim,7,2
1235,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Saud Shakeel,52,0
1236,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Babar Azam,50,0
1237,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Iftikhar Ahmed,21,0
1238,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Hasan Ali,0,0
1239,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Imam-ul-Haq,12,0
1240,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Usama Mir,0,2
1241,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Mohammad Nawaz,24,0
1242,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Shaheen Shah Afridi,2,3
1243,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Mohammad Rizwan,31,0
1244,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Fakhar Zaman,0,0
1245,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Haris Rauf,0,2
1246,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Abdullah Shafique,9,0
1247,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",Pakistan,South Africa,Shadab Khan,43,0
1248,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,Q de Kock,24,0
1249,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,T Bavuma,28,0
1250,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,HE van der Dussen,21,0
1251,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,T Shamsi,4,4
1252,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,LB Williams,0,0
1253,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,G Coetzee,10,2
1254,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,L Ngidi,4,1
1255,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,KA Maharaj,7,0
1256,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,RR Hendricks,0,0
1257,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,K Rabada,0,0
1258,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,AK Markram,91,0
1259,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,M Jansen,20,3
1260,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,H Klaasen,12,0
1261,26,2023/24,2023-10-27,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,Pakistan,DA Miller,29,0
1285,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,A Zampa,0,3
1286,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,SPD Smith,18,0
1287,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,AT Carey,0,0
1288,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,MR Marsh,36,0
1289,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,JR Hazlewood,0,2
1290,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,JP Inglis,38,0
1291,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,DA Warner,81,0
1292,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,TM Head,109,0
1293,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,MA Starc,1,0
1294,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,C Green,0,0
1295,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,M Labuschagne,18,0
1296,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,GJ Maxwell,41,1
1297,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,MP Stoinis,0,0
1298,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Australia,New Zealand,PJ Cummins,37,2
1299,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,MS Chapman,0,0
1300,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,KS Williamson,0,0
1301,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,JDS Neesham,58,1
1302,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,TWM Latham,21,0
1303,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,WA Young,32,0
1304,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,DP Conway,28,0
1305,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,LH Ferguson,0,0
1306,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,TG Southee,0,0
1307,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,MJ Santner,17,2
1308,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,TA Boult,10,3
1309,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,DJ Mitchell,54,0
1310,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,R Ravindra,116,0
1311,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,GD Phillips,12,3
1312,27,2023/24,2023-10-28,"Himachal Pradesh Cricket Association Stadium, Dharamsala",New Zealand,Australia,MJ Henry,9,1
1334,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,AT Nidamanuru,0,0
1335,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,RE van der Merwe,0,0
1336,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,CN Ackermann,15,1
1337,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,R Klein,0,0
1338,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,A Dutt,9,1
1339,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,LV van Beek,23,1
1340,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,SA Engelbrecht,35,0
1341,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,Saqib Zulfiqar,0,0
1342,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,Shariz Ahmad,6,0
1343,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,Vikramjit Singh,3,0
